#  FirstLayer_H  LastLayer_H NHits_H  AverageZP_H Thrust_H  PID_Angle_H  PID_Front_H  PID_LLR_M_H  FirstLayer_L  LastLayer_L  NHits_L  AverageZP_L  Thrust_L  PID_Angle_L  PID_Front_L  PID_LLR_M_L  Energy_As  Angle_Bet  Distance_Bet   Sig   Bg
1.363034458878650520e-03 7.723861933645686205e-03 3.634758557009734430e-03 7.160758322821443311e-01 2.266922809249684182e-04 6.161236521574155883e-03 4.789474098710486127e-03 4.959543088558512371e-03 3.407586147196626190e-03 4.316275786449060015e-03 1.135862049065542063e-03 6.960971319838895610e-01 2.149147090761356670e-04 6.161236521574155883e-03 4.789474098710486127e-03 1.533297204075006765e-03 1.793539124301850253e-04 1.797541220645527613e-04 4.928504749378157662e-02 0.000000000000000000e+00 1.000000000000000000e+00
1.788545495791688325e-02 2.217796414781693370e-02 6.438763784850078283e-03 5.567543385224033026e-01 6.865532202691924371e-04 3.331116836681795312e-02 1.460315275036809090e-03 -1.944477330878592548e-03 1.645461856128353079e-02 2.217796414781693370e-02 9.300436578116778874e-03 6.366121151036661097e-01 6.315437134151456787e-04 3.331116836681795312e-02 1.460315275036809090e-03 3.047420683353930203e-03 1.076361703149602661e-04 3.741074143074136680e-04 5.299147809361747230e-01 0.000000000000000000e+00 1.000000000000000000e+00
7.890128456583491877e-04 6.706609188095967282e-03 4.734077073950094909e-03 5.697987635560570752e-01 3.394278031123021942e-04 2.317806936401568471e-02 8.682427540744007942e-05 6.353760276479017595e-04 4.734077073950094909e-03 6.312102765266793501e-03 1.972532114145872807e-03 2.477500335367216200e-01 3.627237229855032421e-04 2.317806936401568471e-02 8.682427540744007942e-05 -6.097850272092496682e-04 1.507522659480050827e-04 3.192280090961068569e-04 7.827768037314037919e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.992867380623360183e-04 1.197860214187007957e-02 9.183594975433728366e-03 5.747645549898429129e-01 3.947893319594970450e-04 1.124231939331682244e-02 1.803394523928063037e-04 6.290570101964357633e-03 7.985734761246720366e-04 1.197860214187007957e-02 1.197860214187007957e-02 7.605081138102800509e-01 3.948164435290115143e-04 1.124231939331682244e-02 1.803394523928063037e-04 -5.263565481567699343e-03 2.923713253583365147e-05 4.943383036329845144e-04 3.007271869471649373e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.984262174555064671e-04 7.987409739644051737e-03 9.235442511463434062e-03 7.661504202561888466e-01 2.439744570318655513e-04 4.168074267749879470e-03 3.023158206849638294e-04 6.879909950849509397e-03 4.992131087277532336e-04 2.246458989274889659e-03 2.246458989274889659e-03 5.742059752290200603e-01 2.369124885531809948e-04 4.168074267749879470e-03 3.023158206849638294e-04 2.389872257212501648e-03 1.557885362570742482e-04 2.004610705833751133e-04 2.881882145112455995e-01 1.000000000000000000e+00 0.000000000000000000e+00
8.738326674254930787e-03 1.003289358895936498e-02 1.941850372056651286e-03 7.430814090403452532e-01 2.527730255152336168e-04 2.759411646302266721e-02 4.684548965305046991e-05 1.993564630783386648e-03 5.501909387493845310e-03 1.003289358895936498e-02 3.883700744113302572e-03 6.109276815881523603e-01 3.163867167727219486e-04 2.759411646302266721e-02 4.684548965305046991e-05 5.752279599722869355e-03 7.902813187504688955e-06 1.277776058178988915e-04 2.696487862117797341e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.597960550568757734e-03 1.238419426690787195e-02 1.038674357869692408e-02 6.532585374197338313e-01 3.875892465438010863e-04 1.780860798144059259e-02 3.451910386437253951e-05 1.686177720519511578e-02 3.994901376421894335e-04 3.595411238779704956e-03 6.791332339917219990e-03 7.109044449443226998e-01 3.909644588187123995e-04 1.780860798144059259e-02 3.451910386437253951e-05 2.662301710342809043e-03 9.946401579579444989e-05 4.368254472318705214e-04 2.581064352178912835e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.182442152442635074e-03 7.728788084503542509e-03 5.682932415076134836e-03 7.146592117135687205e-01 2.030705880878001834e-04 1.429061077515653144e-02 1.829977547482669869e-03 1.528659241753090991e-03 3.637076745648725861e-03 4.319028635457862475e-03 1.136586483015226967e-03 6.976595377361362038e-01 2.241737939035108400e-04 1.429061077515653144e-02 1.829977547482669869e-03 -1.741500086370997803e-03 5.565254796970669419e-05 1.200944101394887833e-04 4.446829374732950285e-02 0.000000000000000000e+00 1.000000000000000000e+00
1.982413770346493770e-03 3.964827540692987540e-03 3.964827540692987540e-03 6.757552939668610703e-01 4.838768704108927757e-04 3.857542925346966328e-02 8.761583445370405357e-04 2.646801309030056594e-03 3.964827540692987540e-03 1.486810327759870327e-02 4.460430983279610982e-03 7.160919129951994755e-01 4.575480366441669802e-04 3.857542925346966328e-02 8.761583445370405357e-04 -1.097127748526302614e-03 8.289131126397329870e-05 1.933476399615162791e-04 1.651930675407488336e-01 0.000000000000000000e+00 1.000000000000000000e+00
7.090497332851704824e-03 1.559909413227375183e-02 1.063574599927755854e-02 7.383570986259664348e-01 7.031601534855839259e-04 3.808086666582199270e-02 8.044683994226625029e-04 -1.558182877126825829e-02 1.985339253198477316e-02 2.198054173184028556e-02 3.545248666425852412e-03 6.182913674246687252e-01 6.919930456161823944e-04 3.808086666582199270e-02 8.044683994226625029e-04 5.683600852067269412e-04 5.563095722746255311e-04 5.900117696722695891e-04 2.609629039556791708e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.517225078762927420e-03 1.053692776577323971e-02 2.039405374020627180e-03 7.418903662793113751e-01 3.376407586544357135e-04 2.745386162394899965e-02 5.605128242228154221e-04 -2.633197623017786114e-03 6.458117017731986216e-03 9.517225078762927420e-03 3.059108061030940771e-03 6.331220456747883585e-01 3.364089578085272697e-04 2.745386162394899965e-02 5.605128242228154221e-04 9.185704099774674031e-03 3.652469655593285156e-05 4.489832167220475555e-04 2.163514611699876855e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.516795335030404797e-04 1.599870647158817272e-02 1.930878367260641451e-02 7.055192883450511765e-01 5.422873549490112846e-04 3.713314777738926931e-02 1.998675368491896985e-04 1.406741434467740498e-02 5.516795335030404797e-04 4.413436268024323837e-03 3.310077201018242661e-03 6.359025721725357627e-01 5.136815022739515870e-04 3.713314777738926931e-02 1.998675368491896985e-04 9.671085658987008463e-03 4.840067153347763179e-04 1.132973665708150940e-03 3.068538771277714017e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.541430831012868341e-04 3.049716997215441792e-03 4.320432412721875691e-03 5.709548261926620238e-01 2.474437189448870449e-04 1.303013799165760565e-02 6.981243653161493465e-04 4.099892890497490797e-03 4.828718578924449251e-03 8.640864825443751382e-03 2.541430831012868232e-03 8.146886406533614400e-01 2.484937873356449440e-04 1.303013799165760565e-02 6.981243653161493465e-04 6.227122087101130861e-03 1.468799617337239063e-05 2.647625026572907199e-04 9.881402020547323806e-02 0.000000000000000000e+00 1.000000000000000000e+00
3.957137495611036805e-04 4.748564994733243949e-03 6.331419992977658888e-03 1.646169198174191328e-01 3.745275124092268529e-04 2.554105944723550001e-02 2.126262969122956600e-04 6.591177973888303916e-04 3.957137495611036805e-04 7.914274991222073610e-04 1.582854998244414722e-03 4.989950381965517212e-01 2.956459335717164395e-04 2.554105944723550001e-02 2.126262969122956600e-04 -2.096657644949542862e-04 1.788741696431060495e-04 9.090116238072917798e-04 8.500192907360966110e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.550887117452979146e-03 8.381486243059788066e-03 4.372949344205107232e-03 4.449475957728696307e-01 3.466790425223378294e-04 1.552385538200784509e-02 4.318021456317438031e-05 1.525038898623108131e-02 2.550887117452979146e-03 6.195011570957234884e-03 2.915299562803404677e-03 5.333176137703478092e-01 3.381494955027321519e-04 1.552385538200784509e-02 4.318021456317438031e-05 -8.175757197037206289e-04 1.655419695205386464e-04 2.419456302850667888e-04 7.188387506959353912e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.141021956745044218e-03 6.730761335882237857e-03 4.935891646313641037e-03 6.946002557772725794e-01 1.876184465984812239e-04 1.876424462498178791e-02 3.339813197930636361e-03 3.038912941899042652e-03 4.487174223921491616e-03 7.628196180666535833e-03 2.467945823156820519e-03 7.176806646024042058e-01 2.225917966019210208e-04 1.876424462498178791e-02 3.339813197930636361e-03 4.464888448779674203e-03 8.482311845493096083e-05 1.376822327355661985e-04 3.930925709709865573e-02 0.000000000000000000e+00 1.000000000000000000e+00
9.475300299752260208e-03 2.098102209230857593e-02 1.218252895682433480e-02 6.312354908980675194e-01 6.152209609940173084e-04 4.358538579552175690e-02 1.204482780160385505e-03 9.789083667671691011e-03 2.707228657072074159e-03 4.737650149876130104e-03 2.707228657072074159e-03 7.451646878590884038e-01 6.615552471405223255e-04 4.358538579552175690e-02 1.204482780160385505e-03 1.475088828951040456e-03 4.799228096102726797e-04 6.521215704813725089e-04 2.040933458637317344e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.825133329853263327e-03 8.252272217292123263e-03 4.368849997389947712e-03 7.795767925784294894e-01 2.256380686293652492e-04 6.755615856575148889e-03 1.884225538971542370e-04 1.142911134670253825e-03 4.126136108646061632e-03 6.553274996084921568e-03 1.941711109951087776e-03 5.906442482582465736e-01 2.375579418766884888e-04 6.755615856575148889e-03 1.884225538971542370e-04 4.498072570754413878e-03 1.418030895455613387e-04 4.064124894496997753e-04 2.076086644801919678e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.122524904984791877e-03 2.827982720545285308e-02 1.642054482897262538e-02 7.960923522050393775e-01 9.039579259538706993e-04 2.661757180340599063e-02 1.713532293510538693e-02 3.919282916128651734e-02 9.122524904984790793e-04 1.185928237648022771e-02 7.298019923987832634e-03 5.687894278258017744e-01 8.621336123462397484e-04 2.661757180340599063e-02 1.713532293510538693e-02 1.218602293874957929e-02 6.709488440015153651e-04 1.313083098387647684e-03 1.941022247895378416e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.913899123815981407e-04 4.953628510487168013e-03 2.913899123815981082e-03 7.436270563978384374e-01 2.855122281809664448e-04 2.435682587659517354e-02 7.868713591246542446e-03 4.207069488790945999e-03 1.165559649526392563e-03 3.205289036197579277e-03 2.039729386671186931e-03 6.074231067381765659e-01 2.690134108130167096e-04 2.435682587659517354e-02 7.868713591246542446e-03 -2.390360033799613076e-03 1.842209569003670983e-04 2.022263766712946171e-04 2.768990395886770095e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.139119419199264779e-03 1.082163448239301627e-02 1.139119419199264779e-02 6.931541665827526399e-01 5.330015513874736179e-04 2.152190376450628662e-02 1.798667854236510463e-04 1.596369529209987551e-02 1.309987332079154583e-02 1.537811215919007539e-02 3.417358257597794338e-03 6.906860365371736421e-01 5.595478751123481205e-04 2.152190376450628662e-02 1.798667854236510463e-04 6.073616723056148373e-03 3.311856434349816272e-04 7.729320533705473940e-04 2.015010724318166691e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.058860414506822488e-04 6.794145310880116487e-03 4.755901717616081888e-03 4.412527651847794052e-01 2.204282992858509825e-04 1.314564027823785473e-02 8.305069921757585183e-03 6.279071190115839522e-03 6.341202290154775850e-03 7.700031352330798627e-03 3.170601145077387925e-03 7.316744174047704607e-01 2.040927733604853348e-04 1.314564027823785473e-02 8.305069921757585183e-03 1.514449481406206308e-03 7.569898557761304463e-05 1.198617453957711177e-04 5.188872668785559084e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.705753224129597780e-04 3.246903868955517553e-03 3.246903868955517553e-03 5.039916158428516813e-01 2.387033622873732999e-04 1.977909881928830230e-02 8.651098830852470452e-04 3.149180991485596003e-03 4.599780481020316822e-03 9.199560962040633644e-03 5.140931125846236703e-03 8.554708266270110162e-01 2.680696325822223467e-04 1.977909881928830230e-02 8.651098830852470452e-04 -6.448575661263260955e-03 3.333433857063182332e-06 1.945835666749740251e-04 1.147743367684008198e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.010166235423154441e-04 1.502541558855788675e-02 1.322236571793094020e-02 5.024498972813757902e-01 5.609828461464994552e-04 1.158013767848131703e-02 7.300741251488039618e-05 2.127283674222411186e-02 2.404066494169261776e-03 7.813216106050100557e-03 7.813216106050100557e-03 7.317608182011130502e-01 5.788632710018704573e-04 1.158013767848131703e-02 7.300741251488039618e-05 7.219066698448380406e-03 9.724028257278184825e-05 4.092193572142188165e-04 4.590944272207323484e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.967196009935389820e-04 2.670476408941851055e-03 3.560635211922467784e-03 6.545634397917470260e-01 2.855430637829153373e-04 2.083575245330904907e-02 2.507330180568770111e-04 -2.755325752602761670e-03 2.967196009935389820e-04 2.373756807948311856e-03 2.373756807948311856e-03 7.376449280699379774e-01 2.764348995668975241e-04 2.083575245330904907e-02 2.507330180568770111e-04 4.561426808292328729e-04 1.272625621147672787e-04 5.304625733853664130e-04 1.628458472522107126e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.474734731119490171e-03 4.640127620849044017e-03 3.093418413899362823e-03 6.292013053871303718e-01 2.951203451789801324e-04 1.558535623953675835e-02 9.112972454129650822e-05 7.084434251082054150e-03 4.021443938069171366e-03 4.949469462238980343e-03 1.546709206949681411e-03 6.087847438553946056e-01 2.921277722053739075e-04 1.558535623953675835e-02 9.112972454129650822e-05 4.404807879343463663e-03 1.251128128032134921e-04 3.922905259887297306e-04 4.825461742229947837e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.232127853484319159e-04 2.539276712090591387e-03 4.655340638832751454e-03 7.146909420056585249e-01 4.111523636405220688e-04 2.548428096075851940e-02 2.872941354010527873e-03 1.272913345863435977e-02 4.232127853484319159e-04 1.184995798975609430e-02 8.887468492317069854e-03 6.778659279141353577e-01 4.101107946545009902e-04 2.548428096075851940e-02 2.872941354010527873e-03 6.825525862990839202e-03 1.518520061214645640e-04 2.299831382396155658e-04 1.671595575498552588e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.081725397089510189e-04 8.130760635343216303e-03 4.573552857380559604e-03 7.534250938539039932e-01 2.372753886597367260e-04 1.238124381694888972e-03 4.108630882526236603e-05 5.677239583888398292e-03 2.540862698544755095e-04 1.016345079417902038e-03 1.524517619126853057e-03 5.783003501887862274e-01 2.534636568588241102e-04 1.238124381694888972e-03 4.108630882526236603e-05 -2.497113870514941839e-03 1.318102507049934678e-04 4.181614622679236570e-04 3.127087745404033003e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.878392284380563881e-04 5.290553055942508361e-03 8.229749198132789434e-03 7.744361529623060569e-01 5.638897177287244700e-04 5.165507131078167502e-02 4.866422349910622201e-04 -1.279807122123173112e-03 5.878392284380563881e-04 8.817588426570845822e-03 3.527035370628338763e-03 4.933930453527600180e-01 5.874216862340968627e-04 5.165507131078167502e-02 4.866422349910622201e-04 -7.260831433075194338e-03 4.207498074934465588e-04 8.627618186634205578e-04 3.888861525893379523e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.617157733936950441e-03 8.898336295385630632e-03 8.898336295385630632e-03 7.528792832731282525e-01 5.061215085056670459e-04 2.141353851709600770e-02 3.276537539213695226e-04 1.111001045356207334e-02 5.234315467873900882e-03 1.308578866968475134e-02 8.374904748598241411e-03 5.880753428156326734e-01 5.136033343491366561e-04 2.141353851709600770e-02 3.276537539213695226e-04 1.494493168109988813e-02 1.178009391053907453e-04 3.377300729128001537e-04 2.926456313807126453e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.725645173134287353e-04 3.815903242388002294e-03 5.996419380895432610e-03 5.804633174191080602e-01 2.699768442989584970e-04 1.816012665807394816e-02 1.981424385045526301e-04 -7.552133150720116879e-04 8.176935519402862059e-04 2.453080655820858835e-03 2.180516138507429882e-03 7.967163325330032242e-01 2.526897668657750434e-04 1.816012665807394816e-02 1.981424385045526301e-04 1.527506013415013981e-03 1.497765190621262450e-04 1.248020592390865929e-04 1.660742363590750614e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.545042197148409470e-04 5.090689171812485050e-03 5.090689171812485050e-03 6.489833273877821940e-01 3.169176727104538582e-04 2.628531633113252372e-02 5.866099764782230219e-05 2.675924517546497076e-03 3.181680732382803157e-04 6.681529538003886520e-03 5.090689171812485050e-03 6.680734117820790186e-01 2.902913320662058342e-04 2.628531633113252372e-02 5.866099764782230219e-05 7.807202454095603199e-03 3.801153970977734600e-07 3.367645516837552413e-04 3.618354640683633106e-01 0.000000000000000000e+00 1.000000000000000000e+00
7.687386022271215083e-04 2.049969605938990833e-03 1.537477204454243017e-03 4.815720180536278705e-01 2.371065057688040109e-04 1.237895209983960569e-02 6.938058069750328329e-05 3.880239613024086959e-04 2.562462007423738542e-04 5.381170215589850883e-03 2.306215806681364416e-03 2.352909553122281561e-01 2.303304849840931130e-04 1.237895209983960569e-02 6.938058069750328329e-05 -5.930551820133469869e-04 6.235912730172134646e-05 4.966801915509179172e-04 8.440247097407937993e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.951405431373731847e-03 2.132444021008656626e-02 1.990281086274746369e-02 6.236891097610386403e-01 6.602466069700266152e-04 4.736875382665959450e-02 1.435237894266508081e-03 4.533650339879269874e-03 2.132444021008656626e-02 2.203525488375611754e-02 2.843258694678209037e-03 5.338218199258337737e-01 5.842455201651370385e-04 4.736875382665959450e-02 1.435237894266508081e-03 -7.677196531848418668e-04 5.991077309324915976e-04 4.950702652799233690e-04 5.653615341904536518e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.333793579446259422e-03 9.670003450985380916e-03 7.335864686954426603e-03 8.386529901910890761e-01 3.115857508179478729e-04 1.938516048291254526e-02 3.108509305901914878e-04 6.696734811968209876e-03 4.334829133200343229e-03 9.336555056123815519e-03 4.001380738338777832e-03 5.382968476565730409e-01 2.910137854763215860e-04 1.938516048291254526e-02 3.108509305901914878e-04 4.367013905720775607e-03 1.998797049183365137e-04 1.602207533167604057e-04 7.622770688309608855e-02 0.000000000000000000e+00 1.000000000000000000e+00
5.549293988767527337e-03 7.861499817420663366e-03 4.393191074440959756e-03 7.427194497095419568e-01 2.023512364049071801e-04 5.178711442535882843e-03 1.159798050461338908e-04 3.422737940743945766e-03 4.624411657306272926e-03 7.167838068824722991e-03 1.618544080057195437e-03 4.013989318541845153e-01 2.182555360987731925e-04 5.178711442535882843e-03 1.159798050461338908e-04 3.804657000932893437e-03 1.578775527127858650e-04 2.955568776534888797e-04 5.357045635144163098e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.306435679289858792e-03 1.030355378778520167e-02 1.994236216990684027e-03 4.905821093797083088e-01 3.288725191355295046e-04 2.797020559646313034e-02 9.587104484469127839e-05 6.256055617880639831e-04 3.323727028317807254e-04 3.323727028317807145e-03 3.656099731149587816e-03 5.679342778661806701e-01 2.875039501011936172e-04 2.797020559646313034e-02 9.587104484469127839e-05 1.431106253594855967e-03 5.542141985914470826e-05 3.315969449433713544e-04 6.595385878500797938e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.782384703582154978e-03 7.742908567704441351e-03 7.059710752906990516e-03 7.330895877523616599e-01 2.108398329905413089e-04 8.603371620320496641e-03 1.579613469219408285e-04 7.990236196895735346e-03 4.554652098649671511e-04 2.732791259189802906e-03 1.594128234527385137e-03 6.721234742719703892e-01 2.263421379665473212e-04 8.603371620320496641e-03 1.579613469219408285e-04 2.287044310507724363e-03 1.828775256810828557e-04 3.169877536906298915e-04 1.023201910763833905e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.287054526278479973e-02 3.309568781858948650e-02 1.287054526278479973e-02 8.909569502246870165e-01 1.793319262839443385e-03 7.860932817579793785e-02 1.710917251578854617e-02 1.494403184195906842e-02 3.861163578835440091e-02 5.332083037439416806e-02 9.193246616274856203e-03 -2.279925160836164533e-01 1.695507347735722339e-03 7.860932817579793785e-02 1.710917251578854617e-02 7.095330087407430986e-02 1.366442807433321640e-03 6.159346527451525820e-04 3.607764974132950941e-01 0.000000000000000000e+00 1.000000000000000000e+00
7.246512056486339136e-03 1.021099426141256969e-02 9.222833526437159216e-03 6.492216028788443394e-01 3.240147428840849954e-04 2.837486587055939105e-02 7.865845091001294606e-05 3.090008625415759103e-03 1.646934558292349922e-03 8.893446614778689058e-03 2.964482204926229686e-03 4.202976992762076924e-01 3.144248735219867829e-04 2.837486587055939105e-02 7.865845091001294606e-05 7.297395417212428157e-04 3.799573548184832100e-05 4.165773729250987398e-04 6.323827839971135623e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.016263286763233534e-02 1.211698534217701441e-02 5.081316433816167669e-03 7.128274727755662399e-01 3.824145589702740130e-04 3.265235530369959421e-02 1.032167807201078175e-05 5.265331618020881697e-03 2.736093464362551655e-03 8.990021382905527547e-03 5.472186928725103310e-03 6.941859989582702672e-01 3.803078842638633341e-04 3.265235530369959421e-02 1.032167807201078175e-05 3.738534436901370071e-03 1.786311776596399338e-04 2.880156993541633115e-04 8.610552971203579153e-02 0.000000000000000000e+00 1.000000000000000000e+00
1.730895459228658576e-02 2.438989056185836973e-02 8.654477296143292878e-03 7.664576766823228970e-01 7.674963555765794638e-04 5.029292442677978786e-02 2.899194820261572977e-05 1.439211250604751149e-02 1.494864260242932327e-02 2.438989056185836973e-02 7.080935969571784845e-03 5.965469989473968226e-01 7.638912937203377060e-04 5.029292442677978786e-02 2.899194820261572977e-05 1.492323148354651914e-02 5.351637654789596639e-05 4.301259480769950637e-04 2.221407629254161797e-01 0.000000000000000000e+00 1.000000000000000000e+00
