#     Row        sigBg  FirstLaye  LastLayer      NHits  AverageZP     Thrust  PID_Angle  PID_Front  PID_LLR_M  FirstLaye  LastLayer  NHits_Low  AverageZP  Thrust_Lo  PID_Angle  PID_Front  PID_LLR_M  Energy_As  Angle_Bet  Distance_ 
# 
1.580000000000000000e+02 -9.990000000000000000e+02 1.100000000000000000e+01 2.900000000000000000e+01 1.200000000000000000e+01 2.106000000000000000e+03 9.899915999999999716e-01 3.340145400000000109e+01 2.669134999999999991e+01 1.004477499999999957e+01 2.500000000000000000e+01 3.100000000000000000e+01 9.000000000000000000e+00 2.322666700000000219e+03 9.630619999999999736e-01 3.340145400000000109e+01 2.669134999999999991e+01 1.138815499999999981e+00 4.684656999999999849e-01 9.484649000000000552e-01 3.240957399999999780e+02
1.590000000000000000e+02 -9.990000000000000000e+02 6.000000000000000000e+00 2.800000000000000000e+01 3.600000000000000000e+01 3.048258299999999963e+03 8.051918000000000131e-01 5.573911199999999866e+01 2.412406400000000062e+00 4.213879999999999626e+00 5.000000000000000000e+00 1.600000000000000000e+01 1.000000000000000000e+01 1.236000000000000000e+03 9.403432000000000457e-01 5.573911199999999866e+01 2.412406400000000062e+00 1.311108600000000024e+01 4.926382000000000261e-01 2.838065299999999791e+00 2.072012900000000172e+03
1.600000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 2.917399899999999889e+03 8.881019999999999470e-01 6.399947300000000183e+01 2.994785999999999948e+00 1.258145099999999950e+01 2.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00 1.751000000000000000e+03 9.978428999999999771e-01 6.399947300000000183e+01 2.994785999999999948e+00 -5.442013000000000211e+00 4.569365000000000232e-01 1.307601900000000095e+00 5.673602700000000141e+02
1.610000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 7.000000000000000000e+00 1.300000000000000000e+01 2.895953799999999774e+03 8.043658000000000197e-01 8.291567899999999725e+01 6.441765999999999881e-01 1.686189600000000066e+00 2.000000000000000000e+00 1.300000000000000000e+01 9.000000000000000000e+00 1.856000000000000000e+03 9.859113999999999933e-01 8.291567899999999725e+01 6.441765999999999881e-01 1.257909899999999936e+01 2.666272000000000086e-01 2.150624000000000091e+00 1.846553499999999985e+03
1.620000000000000000e+02 -9.990000000000000000e+02 6.000000000000000000e+00 2.600000000000000000e+01 9.000000000000000000e+00 1.858222099999999955e+03 9.505749999999999478e-01 4.063227799999999945e+01 2.531205999999999734e-01 1.887093899999999991e+01 5.000000000000000000e+00 1.100000000000000000e+01 7.000000000000000000e+00 1.316000000000000000e+03 9.794880999999999727e-01 4.063227799999999945e+01 2.531205999999999734e-01 3.087951999999999941e+01 2.573519999999999974e-02 1.066016800000000098e+00 1.610753400000000056e+03
1.630000000000000000e+02 -9.990000000000000000e+02 2.100000000000000000e+01 3.100000000000000000e+01 1.100000000000000000e+01 1.345090899999999920e+03 9.777953000000000339e-01 5.556678000000000139e+01 1.757403800000000071e+00 -2.656829999999999803e+00 1.200000000000000000e+01 3.100000000000000000e+01 7.000000000000000000e+00 1.270285699999999906e+03 9.970101999999999576e-01 5.556678000000000139e+01 1.757403800000000071e+00 8.763365699999999592e+00 6.907347000000000348e-01 4.336481999999999837e-01 2.679286299999999983e+02
1.640000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+01 1.800000000000000000e+01 1.752666600000000017e+03 9.750446000000000391e-01 7.669428999999999519e+01 1.259477999999999986e-01 5.154448000000000363e+00 3.000000000000000000e+00 6.000000000000000000e+00 5.000000000000000000e+00 2.124000000000000000e+03 7.537698000000000453e-01 7.669428999999999519e+01 1.259477999999999986e-01 7.041724000000000316e-01 8.214458000000000037e-01 2.079459799999999969e+00 3.202549200000000269e+02
1.650000000000000000e+02 -9.990000000000000000e+02 1.500000000000000000e+01 3.100000000000000000e+01 1.900000000000000000e+01 2.960000000000000000e+02 9.953695000000000181e-01 5.954195399999999694e+01 4.163373000000000212e-01 1.928703300000000009e+00 7.000000000000000000e+00 1.900000000000000000e+01 1.500000000000000000e+01 1.018666600000000017e+03 9.943558000000000119e-01 5.954195399999999694e+01 4.163373000000000212e-01 -9.237123999999999668e+00 1.110822000000000059e-01 9.337113000000000218e-01 1.478483699999999999e+03
1.660000000000000000e+02 -9.990000000000000000e+02 5.000000000000000000e+00 1.200000000000000000e+01 2.100000000000000000e+01 1.181714199999999892e+03 9.410144999999999760e-01 7.937708200000000147e+01 5.250595999999999597e-01 -1.820599999999999996e+00 1.000000000000000000e+00 3.400000000000000000e+01 2.200000000000000000e+01 3.057918200000000070e+03 9.874096999999999458e-01 7.937708200000000147e+01 5.250595999999999597e-01 1.482154099999999985e+01 2.942667999999999950e-01 2.490516999999999870e-01 2.382568999999999960e+03
1.670000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+00 2.076000000000000000e+03 9.891244000000000147e-01 5.263538299999999737e+01 2.586529300000000120e+01 2.234856399999999965e+01 1.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 2.801714300000000094e+03 8.940477000000000007e-01 5.263538299999999737e+01 2.586529300000000120e+01 -3.466372999999999927e+00 3.097106000000000026e-01 1.644451899999999966e+00 6.224492999999999938e+02
1.680000000000000000e+02 -9.990000000000000000e+02 1.200000000000000000e+01 3.400000000000000000e+01 2.800000000000000000e+01 3.113907200000000103e+03 9.759506999999999488e-01 2.511343499999999906e+01 2.280298000000000047e-01 3.510623100000000107e+01 1.500000000000000000e+01 2.500000000000000000e+01 8.000000000000000000e+00 2.061000000000000000e+03 9.268461000000000061e-01 2.511343499999999906e+01 2.280298000000000047e-01 1.372936200000000007e+01 5.046334000000000097e-01 2.187120600000000081e+00 1.170099899999999934e+03
1.690000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.400000000000000000e+01 1.800000000000000000e+01 2.086000000000000000e+03 9.924946999999999520e-01 7.278943599999999492e+01 2.709709999999999896e-02 2.235965900000000062e+01 1.000000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 1.676000000000000000e+03 6.854943999999999482e-01 7.278943599999999492e+01 2.709709999999999896e-02 9.982619200000000248e+00 6.021163999999999961e-01 6.728494000000000419e-01 1.571510199999999941e+03
1.700000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 9.000000000000000000e+00 1.100000000000000000e+01 2.105090799999999945e+03 9.897936000000000512e-01 6.643724000000000274e+01 1.173700500000000035e+00 -1.016647000000000034e+01 2.500000000000000000e+01 2.800000000000000000e+01 5.000000000000000000e+00 3.174879800000000159e+03 9.092835000000000223e-01 6.643724000000000274e+01 1.173700500000000035e+00 -1.154169000000000000e+00 6.797562999999999800e-01 7.629474000000000533e-01 1.573061400000000049e+03
1.710000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 1.913142800000000079e+03 8.859173999999999660e-01 5.379171699999999845e+01 3.808975400000000011e+00 1.145690199999999948e+01 8.000000000000000000e+00 3.100000000000000000e+01 1.500000000000000000e+01 1.714666600000000017e+03 9.847377000000000491e-01 5.379171699999999845e+01 3.808975400000000011e+00 1.346606200000000086e+01 4.531690000000000024e-02 2.107346999999999859e+00 8.401098700000000008e+02
1.720000000000000000e+02 1.000000000000000000e+01 4.000000000000000000e+00 2.500000000000000000e+01 1.200000000000000000e+01 4.493333400000000211e+02 9.526599999999999513e-01 3.036974299999999971e+01 3.765883399999999881e+00 -1.550815999999999972e+00 2.000000000000000000e+00 1.800000000000000000e+01 8.000000000000000000e+00 1.128500000000000000e+03 9.825038999999999856e-01 3.036974299999999971e+01 3.765883399999999881e+00 2.546931900000000137e+00 1.410452000000000095e-01 1.516659800000000002e+00 1.512751400000000103e+03
1.730000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.100000000000000000e+01 2.600000000000000000e+01 1.834461499999999887e+03 9.607364999999999933e-01 6.569211500000000115e+01 1.364450000000000107e-01 1.627170500000000075e+01 4.000000000000000000e+00 2.900000000000000000e+01 1.000000000000000000e+01 1.604000000000000000e+03 9.927802999999999489e-01 6.569211500000000115e+01 1.364450000000000107e-01 -6.719022999999999968e+00 6.729760999999999660e-01 2.642976000000000214e-01 5.972388600000000451e+02
1.740000000000000000e+02 -9.990000000000000000e+02 8.000000000000000000e+00 2.300000000000000000e+01 1.800000000000000000e+01 1.100444400000000087e+03 9.884115999999999458e-01 2.810417100000000090e+01 4.868838999999999806e-01 2.038364899999999835e+01 5.000000000000000000e+00 2.300000000000000000e+01 2.400000000000000000e+01 1.386833300000000008e+03 9.115929999999999866e-01 2.810417100000000090e+01 4.868838999999999806e-01 2.785539999999999949e+01 2.156214999999999937e-01 1.558138400000000034e+00 4.930574100000000044e+02
1.750000000000000000e+02 -9.990000000000000000e+02 6.000000000000000000e+00 2.200000000000000000e+01 2.800000000000000000e+01 1.088142800000000079e+03 9.967238000000000486e-01 6.686537900000000434e+01 9.927220000000000488e-02 3.220361700000000127e+01 2.700000000000000000e+01 3.100000000000000000e+01 7.000000000000000000e+00 9.131428799999999910e+02 8.812354000000000021e-01 6.686537900000000434e+01 9.927220000000000488e-02 -1.326122999999999941e+01 7.439603000000000188e-01 4.179631999999999792e-01 8.994271300000000338e+02
1.760000000000000000e+02 -9.990000000000000000e+02 1.600000000000000000e+01 2.700000000000000000e+01 1.500000000000000000e+01 1.514666600000000017e+03 9.423551000000000011e-01 6.213364700000000340e+01 1.144093999999999944e-01 3.224298799999999687e+01 1.100000000000000000e+01 2.100000000000000000e+01 9.000000000000000000e+00 1.987111000000000104e+03 9.631458000000000519e-01 6.213364700000000340e+01 1.144093999999999944e-01 3.061332700000000173e+01 6.769996000000000347e-01 2.865605999999999987e-01 5.856468599999999469e+02
1.770000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.800000000000000000e+01 2.100000000000000000e+01 3.017557099999999991e+03 9.321471999999999536e-01 1.274569800000000086e+01 1.551449000000000022e-01 4.757992899999999992e+01 8.000000000000000000e+00 2.300000000000000000e+01 2.200000000000000000e+01 3.010395500000000084e+03 9.019831999999999850e-01 1.274569800000000086e+01 1.551449000000000022e-01 1.353752300000000020e+01 1.133161000000000029e-01 1.261649199999999915e+00 2.962045100000000275e+02
1.780000000000000000e+02 1.000000000000000000e+01 5.000000000000000000e+00 2.400000000000000000e+01 1.600000000000000000e+01 1.152250000000000000e+03 9.826723000000000541e-01 3.422516600000000153e+01 5.741777999999999604e-01 -4.208626999999999896e+00 2.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 8.720000000000000000e+02 9.787666000000000421e-01 3.422516600000000153e+01 5.741777999999999604e-01 -1.704804999999999993e+01 5.705010000000000359e-01 4.287911999999999835e-01 9.330986100000000079e+02
1.790000000000000000e+02 -9.990000000000000000e+02 3.000000000000000000e+00 2.400000000000000000e+01 2.000000000000000000e+01 1.623000000000000000e+03 8.979091000000000156e-01 4.940009299999999826e+01 1.411794199999999933e+02 2.905355199999999982e+01 7.000000000000000000e+00 1.100000000000000000e+01 8.000000000000000000e+00 1.883500000000000000e+03 9.265476000000000267e-01 4.940009299999999826e+01 1.411794199999999933e+02 1.359624200000000016e+01 2.791138000000000230e-01 1.742506200000000005e+00 1.857339800000000025e+02
1.800000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+00 1.900000000000000000e+01 2.100000000000000000e+01 1.833142800000000079e+03 9.650697999999999777e-01 2.541744200000000120e+01 7.066628000000000354e-01 1.803638600000000025e+01 4.000000000000000000e+00 9.000000000000000000e+00 5.000000000000000000e+00 1.936000000000000000e+03 7.581134000000000484e-01 2.541744200000000120e+01 7.066628000000000354e-01 1.902230799999999888e+01 4.124125000000000152e-01 5.981060000000000265e-01 4.562999699999999734e+02
1.810000000000000000e+02 -9.990000000000000000e+02 4.000000000000000000e+00 2.800000000000000000e+01 3.400000000000000000e+01 1.350705899999999929e+03 9.936589000000000116e-01 5.618930799999999692e+01 4.992225000000000135e-01 1.634262599999999921e+01 4.000000000000000000e+00 1.800000000000000000e+01 7.000000000000000000e+00 7.474285800000000108e+02 9.670090999999999548e-01 5.618930799999999692e+01 4.992225000000000135e-01 3.826076799999999878e+01 5.244305000000000216e-01 2.211377399999999938e+00 2.306494099999999889e+03
1.820000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.300000000000000000e+01 2.300000000000000000e+01 2.221217200000000048e+03 9.747213000000000127e-01 5.422699699999999723e+01 3.433227500000000276e+01 2.263798699999999897e+01 1.200000000000000000e+01 2.600000000000000000e+01 1.600000000000000000e+01 1.851000000000000000e+03 9.744924999999999837e-01 5.422699699999999723e+01 3.433227500000000276e+01 5.473303599999999847e+01 8.514059999999999684e-02 1.426757099999999889e+00 6.360125299999999697e+02
1.830000000000000000e+02 -9.990000000000000000e+02 8.000000000000000000e+00 2.000000000000000000e+01 8.000000000000000000e+00 3.022975100000000111e+03 9.438185000000000047e-01 1.891618100000000169e+01 1.589810100000000004e+00 1.722617500000000135e+01 1.100000000000000000e+01 3.100000000000000000e+01 8.000000000000000000e+00 2.091000000000000000e+03 9.837928000000000228e-01 1.891618100000000169e+01 1.589810100000000004e+00 2.467770799999999820e+00 2.751912000000000247e-01 2.108199899999999793e+00 8.950181199999999535e+02
1.840000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.900000000000000000e+01 3.700000000000000000e+01 2.143027099999999791e+03 9.614679000000000419e-01 5.943514600000000314e+01 1.469987300000000108e+00 2.510918799999999784e+00 5.000000000000000000e+00 1.400000000000000000e+01 1.000000000000000000e+01 2.964550000000000182e+03 9.956198000000000548e-01 5.943514600000000314e+01 1.469987300000000108e+00 -1.228373999999999988e+01 5.720429000000000208e-01 1.961359599999999981e+00 4.220929800000000114e+02
1.850000000000000000e+02 -9.990000000000000000e+02 9.000000000000000000e+00 3.100000000000000000e+01 4.400000000000000000e+01 1.926454500000000053e+03 9.690041999999999822e-01 4.403893999999999664e+01 4.910555800000000026e+00 3.536647399999999664e+01 4.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+01 1.990000000000000000e+03 9.801406000000000285e-01 4.403893999999999664e+01 4.910555800000000026e+00 3.319719000000000086e+00 7.262091000000000518e-01 8.667010000000000547e-01 2.027085600000000056e+02
1.860000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+01 1.866000000000000000e+03 8.835690999999999962e-01 5.334041599999999761e+01 3.132660999999999918e-01 2.318435099999999949e+01 2.400000000000000000e+01 2.800000000000000000e+01 4.000000000000000000e+00 1.541000000000000000e+03 1.000000000000000000e+00 5.334041599999999761e+01 3.132660999999999918e-01 1.375462399999999974e+01 6.573345999999999911e-01 9.856745999999999563e-01 2.981338700000000017e+02
1.870000000000000000e+02 -9.990000000000000000e+02 8.000000000000000000e+00 2.700000000000000000e+01 3.300000000000000000e+01 4.396363499999999931e+02 8.652461999999999653e-01 5.701244299999999754e+01 5.393680000000000002e-02 4.249238499999999874e+01 2.000000000000000000e+01 3.000000000000000000e+01 1.000000000000000000e+01 1.174000000000000000e+03 8.761506999999999490e-01 5.701244299999999754e+01 5.393680000000000002e-02 1.131656899999999943e+01 6.251670999999999756e-01 5.682374000000000036e-01 1.741027100000000019e+03
1.880000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+00 3.100000000000000000e+01 2.500000000000000000e+01 1.160000000000000000e+03 9.379279000000000366e-01 1.555144600000000032e+01 1.310947300000000038e+00 2.330499400000000065e+01 5.000000000000000000e+00 3.100000000000000000e+01 1.000000000000000000e+01 1.620000000000000000e+02 9.966036000000000339e-01 1.555144600000000032e+01 1.310947300000000038e+00 3.949907300000000276e+01 7.758550000000000169e-02 1.350982200000000022e+00 2.319965900000000147e+03
1.890000000000000000e+02 -9.990000000000000000e+02 7.000000000000000000e+00 2.800000000000000000e+01 1.900000000000000000e+01 9.928420999999999594e+02 9.387699999999999934e-01 7.183292299999999386e+01 5.029098499999999916e+00 1.523660199999999953e+01 7.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 7.810000000000000000e+02 9.820522999999999891e-01 7.183292299999999386e+01 5.029098499999999916e+00 -4.811554000000000109e+00 8.603418999999999928e-01 7.330465999999999926e-01 1.823627999999999929e+02
1.900000000000000000e+02 -9.990000000000000000e+02 2.200000000000000000e+01 3.100000000000000000e+01 1.000000000000000000e+01 1.502000000000000000e+03 8.472131999999999996e-01 7.827832700000000443e+01 2.657410000000000050e-01 9.832312500000000455e+00 9.000000000000000000e+00 2.300000000000000000e+01 7.000000000000000000e+00 1.967428499999999985e+03 8.037826999999999611e-01 7.827832700000000443e+01 2.657410000000000050e-01 1.475749599999999973e+01 2.644516000000000089e-01 1.641362500000000058e+00 2.327887599999999964e+02
1.910000000000000000e+02 -9.990000000000000000e+02 6.000000000000000000e+00 3.100000000000000000e+01 5.700000000000000000e+01 1.512491199999999935e+03 9.829687999999999759e-01 6.018601199999999807e+01 5.334944000000000353e-01 3.244786899999999807e+00 7.000000000000000000e+00 2.900000000000000000e+01 2.100000000000000000e+01 3.079057099999999991e+03 9.396543000000000534e-01 6.018601199999999807e+01 5.334944000000000353e-01 2.932288899999999998e+01 4.785228000000000259e-01 9.698767000000000360e-01 2.145497400000000198e+03
1.920000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.700000000000000000e+01 2.500000000000000000e+01 1.576799999999999955e+03 9.628168000000000282e-01 3.206952199999999920e+01 5.522080400000000111e+00 3.136191900000000032e+01 6.000000000000000000e+00 1.800000000000000000e+01 1.000000000000000000e+01 1.494000000000000000e+03 9.906228999999999729e-01 3.206952199999999920e+01 5.522080400000000111e+00 3.530867700000000298e+01 4.108396999999999744e-01 7.173034000000000354e-01 1.607447799999999916e+02
1.930000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 2.500000000000000000e+01 3.500000000000000000e+01 9.605714100000000144e+02 9.644956999999999558e-01 5.036062600000000344e+01 1.363295999999999952e-01 4.665341899999999953e+01 1.000000000000000000e+00 2.600000000000000000e+01 2.300000000000000000e+01 1.144695600000000013e+03 9.256326000000000276e-01 5.036062600000000344e+01 1.363295999999999952e-01 5.561125699999999838e+00 4.898218999999999768e-01 3.400720999999999883e-01 9.636338700000000017e+02
1.940000000000000000e+02 -9.990000000000000000e+02 5.000000000000000000e+00 1.100000000000000000e+01 9.000000000000000000e+00 2.950199900000000071e+03 9.735899999999999554e-01 1.848937799999999854e+01 3.157802000000000109e-01 3.093668100000000010e+01 5.000000000000000000e+00 1.000000000000000000e+01 7.000000000000000000e+00 2.940828599999999824e+03 9.960137000000000018e-01 1.848937799999999854e+01 3.157802000000000109e-01 -9.183576999999999657e+00 8.302319000000000226e-01 1.411477799999999894e+00 6.222946699999999964e+02
1.950000000000000000e+02 -9.990000000000000000e+02 6.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.948727200000000039e+03 9.126438999999999524e-01 8.332675899999999558e+01 1.928509999999999946e-02 9.626749000000000223e+00 7.000000000000000000e+00 1.400000000000000000e+01 7.000000000000000000e+00 2.970699900000000071e+03 9.613216999999999457e-01 8.332675899999999558e+01 1.928509999999999946e-02 1.834234199999999859e+01 7.106993000000000338e-01 5.006007999999999569e-01 1.067994200000000092e+03
1.960000000000000000e+02 -9.990000000000000000e+02 1.900000000000000000e+01 3.100000000000000000e+01 3.600000000000000000e+01 9.282222199999999930e+02 9.680050000000000043e-01 8.210170700000000465e+01 3.583817599999999715e+01 8.349320399999999864e+00 7.000000000000000000e+00 2.400000000000000000e+01 1.000000000000000000e+01 1.166000000000000000e+03 9.791678000000000326e-01 8.210170700000000465e+01 3.583817599999999715e+01 1.911558300000000088e+01 6.376076999999999995e-01 4.762859999999999872e-01 4.610206299999999828e+02
1.970000000000000000e+02 -9.990000000000000000e+02 1.200000000000000000e+01 1.500000000000000000e+01 6.000000000000000000e+00 8.326666800000000421e+02 9.869415000000000271e-01 7.035977900000000318e+01 7.994667500000000260e+00 8.090236600000000777e+00 1.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 9.874285800000000108e+02 9.489486000000000310e-01 7.035977900000000318e+01 7.994667500000000260e+00 4.392696800000000401e+00 1.765691000000000066e-01 1.178024399999999972e+00 2.858284400000000005e+02
1.980000000000000000e+02 1.000000000000000000e+01 4.000000000000000000e+00 2.800000000000000000e+01 1.800000000000000000e+01 3.053383299999999963e+03 9.711931999999999787e-01 3.021431099999999859e+01 2.717995999999999746e-01 2.568159400000000048e+01 8.000000000000000000e+00 1.200000000000000000e+01 9.000000000000000000e+00 2.977533399999999801e+03 8.272958000000000256e-01 3.021431099999999859e+01 2.717995999999999746e-01 5.871440800000000237e+00 1.941708000000000045e-01 8.937547999999999604e-01 9.978067099999999527e+02
1.990000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.900000000000000000e+01 1.400000000000000000e+01 1.627428499999999985e+03 9.813562000000000118e-01 5.401817299999999733e+01 1.305003799999999936e+00 1.335901400000000017e+01 1.000000000000000000e+00 1.200000000000000000e+01 1.100000000000000000e+01 1.714181700000000092e+03 8.460336000000000523e-01 5.401817299999999733e+01 1.305003799999999936e+00 3.294080699999999862e+00 3.675088000000000243e-01 2.098422400000000021e+00 2.371780699999999911e+02
2.000000000000000000e+02 -9.990000000000000000e+02 1.400000000000000000e+01 2.900000000000000000e+01 1.200000000000000000e+01 1.641000000000000000e+03 9.490224000000000437e-01 5.124438800000000072e+01 3.319126000000000021e-01 1.590321499999999943e+01 1.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+00 1.709333300000000008e+03 9.545689000000000535e-01 5.124438800000000072e+01 3.319126000000000021e-01 7.481027000000000093e-01 3.897899999999999976e-02 1.035103000000000106e+00 4.550321700000000078e+02
2.010000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 1.500000000000000000e+01 9.000000000000000000e+00 8.093333099999999831e+02 9.638371000000000022e-01 5.047286899999999576e+00 4.585970000000000324e-02 3.502185399999999760e+01 6.000000000000000000e+00 9.000000000000000000e+00 5.000000000000000000e+00 2.938719900000000052e+03 9.327501999999999738e-01 5.047286899999999576e+00 4.585970000000000324e-02 2.100602500000000106e+01 1.620135000000000047e-01 1.426440099999999989e+00 3.064220600000000104e+03
2.020000000000000000e+02 -9.990000000000000000e+02 1.400000000000000000e+01 2.700000000000000000e+01 1.100000000000000000e+01 1.841454500000000053e+03 9.787261999999999906e-01 8.959320800000000418e+01 1.362431500000000018e+00 9.578111599999999726e+00 2.600000000000000000e+01 3.000000000000000000e+01 4.000000000000000000e+00 1.681000000000000000e+03 9.067608000000000334e-01 8.959320800000000418e+01 1.362431500000000018e+00 -4.159288000000000096e+00 3.886346999999999996e-01 1.140009400000000062e+00 8.001674400000000560e+02
2.030000000000000000e+02 -9.990000000000000000e+02 1.200000000000000000e+01 1.800000000000000000e+01 1.000000000000000000e+01 4.580000000000000000e+02 9.917620000000000324e-01 6.207401999999999731e+01 7.486454000000000164e-01 -8.305749999999999522e-01 6.000000000000000000e+00 1.700000000000000000e+01 2.000000000000000000e+01 2.850000000000000000e+02 9.879105000000000247e-01 6.207401999999999731e+01 7.486454000000000164e-01 1.822999099999999828e+01 1.449940000000000118e-01 5.258855999999999531e-01 4.037987600000000157e+02
2.040000000000000000e+02 -9.990000000000000000e+02 4.000000000000000000e+00 1.500000000000000000e+01 1.100000000000000000e+01 2.971818099999999959e+03 9.134908000000000472e-01 4.167606299999999919e+01 1.060252699999999937e+00 -3.238259999999999916e+00 8.000000000000000000e+00 2.300000000000000000e+01 1.300000000000000000e+01 1.252923099999999977e+03 9.449148000000000547e-01 4.167606299999999919e+01 1.060252699999999937e+00 1.978718900000000147e+01 9.481259999999999688e-02 1.177525500000000003e+00 1.819851799999999912e+03
2.050000000000000000e+02 -9.990000000000000000e+02 6.000000000000000000e+00 3.400000000000000000e+01 1.600000000000000000e+01 3.152125000000000000e+03 9.978865000000000096e-01 2.712141199999999941e+01 2.108299200000000084e+01 2.183162599999999998e+01 1.500000000000000000e+01 1.900000000000000000e+01 5.000000000000000000e+00 3.064179900000000089e+03 9.460423000000000027e-01 2.712141199999999941e+01 2.108299200000000084e+01 6.749486899999999956e+00 7.895056999999999769e-01 7.912673999999999541e-01 2.169499700000000075e+02
2.060000000000000000e+02 -9.990000000000000000e+02 2.500000000000000000e+01 3.100000000000000000e+01 9.000000000000000000e+00 7.782222199999999930e+02 9.596529999999999783e-01 4.656181300000000078e+01 2.041205099999999995e+00 -2.717959000000000014e+00 2.300000000000000000e+01 3.100000000000000000e+01 1.300000000000000000e+01 8.898461300000000165e+02 8.827616000000000351e-01 4.656181300000000078e+01 2.041205099999999995e+00 4.259635399999999628e+00 1.504521000000000053e-01 5.229213000000000333e-01 7.407063200000000052e+02
2.070000000000000000e+02 -9.990000000000000000e+02 2.000000000000000000e+00 1.700000000000000000e+01 1.200000000000000000e+01 1.444333300000000008e+03 8.603859999999999841e-01 5.875207100000000082e+01 2.200833000000000095e-01 1.610559400000000085e+00 1.200000000000000000e+01 1.600000000000000000e+01 5.000000000000000000e+00 6.280000000000000000e+02 9.194368000000000540e-01 5.875207100000000082e+01 2.200833000000000095e-01 -1.545690999999999926e+00 3.821287999999999907e-01 8.091833000000000498e-01 1.984192800000000034e+03
2.080000000000000000e+02 -9.990000000000000000e+02 1.000000000000000000e+00 3.000000000000000000e+01 2.300000000000000000e+01 1.439478200000000015e+03 9.887363999999999598e-01 2.815600500000000039e+01 4.516539999999999999e-01 1.575451799999999913e+01 2.000000000000000000e+00 3.000000000000000000e+01 3.000000000000000000e+01 1.904666600000000017e+03 9.888042999999999694e-01 2.815600500000000039e+01 4.516539999999999999e-01 -1.318242000000000047e+01 7.322339999999999405e-02 1.238053400000000082e+00 7.531609700000000203e+02
2.090000000000000000e+02 1.000000000000000000e+01 4.000000000000000000e+00 3.200000000000000000e+01 3.700000000000000000e+01 3.069432299999999941e+03 9.774361000000000299e-01 1.669857700000000023e+01 1.211169399999999952e+00 2.756301799999999957e+01 2.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 2.300444300000000112e+03 9.491437000000000346e-01 1.669857700000000023e+01 1.211169399999999952e+00 9.574557300000000382e+00 6.241364000000000356e-01 8.031082000000000498e-01 1.154569899999999961e+03
2.100000000000000000e+02 -9.990000000000000000e+02 2.700000000000000000e+01 3.100000000000000000e+01 6.000000000000000000e+00 2.296000000000000000e+03 7.810272999999999799e-01 8.526130600000000470e+01 1.447449000000000097e-01 6.159788599999999725e+00 1.700000000000000000e+01 3.100000000000000000e+01 1.200000000000000000e+01 1.887666600000000017e+03 9.775831999999999855e-01 8.526130600000000470e+01 1.447449000000000097e-01 1.777360300000000137e+01 2.441839999999999983e-02 3.948118999999999934e-01 8.331706400000000485e+02
2.110000000000000000e+02 -9.990000000000000000e+02 4.000000000000000000e+00 3.100000000000000000e+01 2.600000000000000000e+01 1.635230700000000070e+03 9.702098000000000111e-01 4.457834199999999925e+01 8.640789999999999582e-02 4.220824400000000054e+01 1.000000000000000000e+00 9.000000000000000000e+00 1.700000000000000000e+01 1.779529399999999896e+03 9.786586000000000451e-01 4.457834199999999925e+01 8.640789999999999582e-02 6.664248899999999587e+00 2.489773999999999876e-01 1.093457399999999913e+00 6.460896300000000565e+02
